type	locus	start	end	orientation	annot
gene	STM3644	3830320	3832653	11	
CDS	STM3644	3830320	3832653	11	biotin sulfoxide reductase
RBS		3832660	3832665	11	
gene	STM3645	3832806	3833468	0	
CDS	STM3645	3832806	3833468	0	outer membrane lipoprotein
RBS	STM3646	3833675	3833680	0	
CDS	STM3646	3833687	3834661	0	Involved in the metabolism of aromatic amino acidsglyoxylate/hydroxypyruvate reductase B
gene	STM3647	3834711	3835421	11	
CDS	STM3647	3834711	3835421	11	outer membrane lipoprotein
RBS		3835430	3835435	11	
gene	STM3648	3835860	3836150	0	
CDS	STM3648	3835860	3836150	0	transcriptional regulator
RBS	STM3649	3836426	3836431	0	
CDS	STM3649	3836439	3836651	0	cold shock protein CspA (SW:CSPA_SALTY); 7.4 kDa;transcriptional activator of hnscold shock protein CspA
RBS	STM3650	3836818	3836823	0	
CDS	STM3650	3836825	3837364	0	hypothetical protein
gene	STM3651	3837736	3838221	11	
CDS	STM3651	3837736	3838221	11	acetyltransferase
gene	STM3652	3838209	3838496	11	
CDS	STM3652	3838209	3838496	11	cytoplasmic protein
RBS	STM3652	3838223	3838228	11	
gene	STM3653	3838674	3839141	11	
CDS	STM3653	3838674	3839141	11	acetyltransferase
RBS	STM3654	3839144	3839149	11	pseudogene; in-frame stop following codon 23
gene	STM3655	3839770	3841839	11	
CDS	STM3655	3839770	3841839	11	glycine--tRNA ligase beta chain; glyS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit beta
RBS	STM3656	3841843	3841848	11	
CDS	STM3656	3841849	3842760	11	glycine--tRNA ligase alpha chain; GlyRS; class IIaminoacyl tRNA synthetase; tetramer of alpha(2)beta(2);glycine--tRNA ligase subunit alpha
RBS	STM3657	3842766	3842771	11	
CDS	STM3657	3842899	3843201	11	lipoprotein
RBS		3843200	3843205	11	
gene	STM3658	3843367	3844362	0	
CDS	STM3658	3843367	3844362	0	inner membrane protein
gene	STM3659	3844385	3844738	11	
CDS	STM3659	3844385	3844738	11	inner membrane protein
RBS	STM3660	3844745	3844750	11	
CDS	STM3660	3844913	3846367	11	xylulokinase
RBS	STM3661	3846376	3846381	11	
CDS	STM3661	3846467	3847789	11	catalyzes the interconversion of D-xylose toD-xylulosexylose isomerase
RBS		3847796	3847801	11	
protein_bind		3848082	3848100	11	
RBS	STM3662	3848138	3848143	0	
CDS	STM3662	3848152	3849330	0	xylose operon regulatory protein
gene	STM3663	3849391	3850215	11	
CDS	STM3663	3849391	3850215	11	hypothetical protein
RBS		3850221	3850226	11	
protein_bind		3850466	3850475	0	
-35_signal		3850498	3850506	0	
-10_signal	STM3664	3850522	3850530	0	
CDS	STM3664	3850531	3852558	0	periplasmic enzyme that degrades maltodextrins thatenter via the outer membrane porin LamB; hydrolyzesalpha-amylase
gene	STM3665	3852732	3853982	0	
CDS	STM3665	3852732	3853982	0	transaminase C; catalyzes transamination ofalanine, valine, and 2-aminobutyrate with their respectivevaline--pyruvate transaminase
gene	STM3666	3854019	3854492	11	
CDS	STM3666	3854019	3854492	11	oxidoreductase
RBS	STM3667	3854500	3854505	11	
CDS	STM3667	3854609	3855409	11	IclR family transcriptional repressor
RBS		3855421	3855426	11	
gene	STM3668	3855639	3856637	0	
CDS	STM3668	3855639	3856637	0	NAD(P)H-dependent; catalyzes the reduction of2,3-diketo-L-gulonate to 3-keto-L-gulonate2,3-diketo-L-gulonate reductase
RBS	STM3669	3856636	3856641	0	
CDS	STM3669	3856649	3857113	0	cytoplasmic protein
RBS	STM3670	3857130	3857135	0	
CDS	STM3670	3857137	3858069	0	hypothetical protein
RBS	STM3671	3858197	3858202	0	
CDS	STM3671	3858208	3858681	0	membrane-spanning protein involved in uptake of2,3-diketo-L-gulonate; part of the tri-partiteL-dehydroascorbate TRAP transporter smallpermease
RBS	STM3671	3858671	3858676	0	
gene	STM3672	3858684	3859961	0	
CDS	STM3672	3858684	3859961	0	L-dehydroascorbate TRAP transporter largepermease
RBS	STM3673	3859961	3859966	0	
CDS	STM3673	3859973	3860959	0	periplasmic dicarboxylate-binding protein
RBS	STM3673	3860948	3860953	0	
gene	STM3674	3860963	3862459	0	
CDS	STM3674	3860963	3862459	0	cryptic L-xylulose kinase
RBS	STM3674	3862442	3862447	0	
gene	STM3675	3862456	3863118	0	
CDS	STM3675	3862456	3863118	0	catalyzes the formation of L-xylulose-5-phosphatefrom 3-keto-L-gulonate-6-phosphate3-keto-L-gulonate-6-phosphate decarboxylase
RBS	STM3675	3863102	3863107	0	
gene	STM3676	3863111	3863971	0	
CDS	STM3676	3863111	3863971	0	L-xylulose 5-phosphate 3-epimerase activity not yetdemonstrated; may be involved in the utilization of3-hexulose-6-phosphate isomerase
RBS	STM3676	3863948	3863953	0	
gene	STM3677	3863965	3864660	0	
CDS	STM3677	3863965	3864660	0	catalyzes the isomerization of L-ribulose5-phosphate to D-xylulose 5-phosphate in the anaerobicL-ribulose-5-phosphate 4-epimerase
gene	STM3678	3864821	3865636	11	
CDS	STM3678	3864821	3865636	11	regulatory protein
RBS		3865635	3865640	11	
gene	STM3679	3865900	3867855	0	
CDS	STM3679	3865900	3867855	0	cytoplasmic protein
gene	STM3680	3867973	3869511	11	
CDS	STM3680	3867973	3869511	11	aldehyde dehydrogenase B
RBS		3869518	3869523	11	
protein_bind		3869556	3869572	11	
protein_bind		3869584	3869604	11	
protein_bind		3869652	3869670	11	
RBS	STM3681	3869674	3869679	0	
CDS	STM3681	3869680	3870561	0	transcriptional regulator
protein_bind		3869744	3869760	11	
protein_bind		3869750	3869768	11	
gene	STM3682	3870846	3872696	11	
CDS	STM3682	3870846	3872696	11	selenocysteinyl-tRNA-specific translationfactor
gene	STM3683	3872693	3874084	11	
CDS	STM3683	3872693	3874084	11	catalyzes the formation ofselenocysteinyl-tRNA(Sec) from seryl-tRNA(Sec) andL-seryl-tRNA(Sec) selenium transferase
RBS	STM3683	3872708	3872713	11	
RBS	STM3684	3874090	3874095	11	
CDS	STM3684	3874183	3874791	11	glutathione S-transferase
RBS		3874797	3874802	11	
protein_bind		3874886	3874906	0	
protein_bind		3874989	3875007	0	
protein_bind		3875063	3875092	0	
protein_bind		3875106	3875126	0	
-35_signal		3875178	3875186	0	
RBS	STM3685	3875254	3875259	0	
CDS	STM3685	3875267	3877183	0	PTS system mannitol-specific transporter subunitIIABC
RBS	STM3686	3877392	3877397	0	
CDS	STM3686	3877404	3878552	0	mannitol-1-phosphate 5-dehydrogenase
gene	STM3687	3878549	3879139	0	
CDS	STM3687	3878549	3879139	0	Acts as a repressor of the mtlAD operonmannitol repressor protein
gene	STM3688	3879149	3879358	11	
CDS	STM3688	3879149	3879358	11	hypothetical protein
RBS		3879360	3879365	11	
gene	STM3689	3879649	3880011	0	
CDS	STM3689	3879649	3880011	0	cytoplasmic protein
RBS	STM3690	3880495	3880500	0	
CDS	STM3690	3880501	3881184	0	inner membrane lipoprotein
RBS	STM3691	3881221	3881226	0	
CDS	STM3691	3881228	3885613	0	trimeric autotransporter adhesin
RBS	STM3692	3885899	3885904	0	
CDS	STM3692	3885912	3887567	0	L-lactate permease
RBS	STM3692	3887552	3887557	0	
gene	STM3693	3887564	3888340	0	
CDS	STM3693	3887564	3888340	0	represses the lctPRD operonDNA-binding transcriptional repressor LldR
RBS	STM3693	3888322	3888327	0	
gene	STM3694	3888337	3889527	0	
CDS	STM3694	3888337	3889527	0	flavin mononucleotide-dependent dehydrogenase;functions in aerobic respiration and also has a role inL-lactate dehydrogenase
RBS	STM3695	3889580	3889585	0	
CDS	STM3695	3889591	3890064	0	member of the SPOUT superfamily of RNAmethyltransferases; no methyltransferase activity observedtRNA (cytidine(34)-2'-O)-methyltransferase
gene	STM3696	3890132	3891136	11	
CDS	STM3696	3890132	3891136	11	transcriptional regulator
RBS		3891138	3891143	11	
gene	STM3697	3891455	3892651	0	
CDS	STM3697	3891455	3892651	0	mandelate racemase
RBS	STM3698	3892717	3892722	0	
CDS	STM3698	3892725	3894035	0	permease
gene	STM3699	3894118	3894939	11	
CDS	STM3699	3894118	3894939	11	catalyzes the O-acetylation of serineserine acetyltransferase
RBS	STM3700	3894946	3894951	11	
CDS	STM3700	3895017	3896036	11	catalyzes the NAD(P)H-dependent reduction ofglycerol 3-phosphate to glycerone phosphateglycerol-3-phosphate dehydrogenase
gene	STM3701	3896036	3896503	11	
CDS	STM3701	3896036	3896503	11	molecular chaperone that is required for the normalexport of envelope proteins out of the cell cytoplasm; inprotein-export protein SecB
RBS	STM3701	3896042	3896047	11	
RBS	STM3702	3896511	3896516	11	
CDS	STM3702	3896547	3896798	11	glutaredoxin 3
RBS	STM3703	3896806	3896811	11	
CDS	STM3703	3896885	3897316	11	rhodanese-like sulfurtransferase
RBS	STM3704	3897552	3897557	0	
CDS	STM3704	3897564	3899108	0	catalyzes the interconversion of 2-phosphoglycerateand 3-phosphoglycerate2,3-bisphosphoglycerate-independentphosphoglycerate mutase
RBS	STM3704	3899100	3899105	0	
gene	STM3705	3899118	3900401	0	
CDS	STM3705	3899118	3900401	0	membrane protein
RBS	STM3705	3900386	3900391	0	
gene	STM3706	3900405	3901367	0	
CDS	STM3706	3900405	3901367	0	periplasmic protein
gene	STM3707	3901354	3902388	11	
CDS	STM3707	3901354	3902388	11	glycosyl transferase
RBS	STM3708	3902395	3902400	11	
CDS	STM3708	3902882	3903907	11	converts threonine and NAD to1,2-amino-3-oxobutanoate and NADH; functions in threonineL-threonine 3-dehydrogenase
RBS	STM3709	3903913	3903918	11	
CDS	STM3709	3903917	3905113	11	catalyzes the formation of 2-amino-3-oxobutanoatefrom acetyl-CoA and glycine2-amino-3-ketobutyrate coenzyme A ligase
RBS		3905121	3905126	11	
-35_signal		3905169	3905177	11	
protein_bind		3905202	3905214	11	
RBS	STM3710	3905304	3905309	0	
CDS	STM3710	3905316	3906248	0	catalyzes the interconversion betweenADP-D-glycero-beta-D-manno-heptose andADP-L-glycero-D-manno-heptose-6-epimerase
gene	STM3711	3906251	3907297	0	
CDS	STM3711	3906251	3907297	0	catalyzes the transfer of the second heptose to theheptosyl-KDO2 moiety of the lipopolysaccharide inner coreADP-heptose--LPS heptosyltransferase
RBS	STM3711	3907286	3907291	0	
gene	STM3712	3907297	3908250	0	
CDS	STM3712	3907297	3908250	0	lipopolysaccharide heptosyltransferase-1(SW:RFAC_SALTY)ADP-heptose--LPS heptosyltransferase
RBS	STM3713	3908283	3908288	0	
CDS	STM3713	3908290	3909504	0	O-antigen ligase (SW:RFAL_SALTY)O-antigen ligase
gene	STM3714	3909561	3910706	11	
CDS	STM3714	3909561	3910706	11	lipopolysaccharide1,2-N-acetylglucosaminetransferase (SW:RFAK_SALTY);lipopolysaccharide1,2-N-acetylglucosaminetransferase
RBS	STM3715	3910707	3910712	11	
CDS	STM3715	3910807	3911616	11	lipopolysaccharide core biosynthetic protein RfaZ(SW:RFAZ_SALTY)lipopolysaccharide core biosynthesis proteinRfaZ
gene	STM3716	3911766	3912464	11	
CDS	STM3716	3911766	3912464	11	lipopolysaccharide core biosynthesis protein RfaY(SW:RFAY_SALTY); modification of heptose region of thelipopolysaccharide core heptose(II) kinase RfaY
gene	STM3717	3912487	3913497	11	
CDS	STM3717	3912487	3913497	11	UDP-D-glucose/galactosyl; lipopolysaccharide1,2-glucosyltransferase (SW:RFAJ_SALTY)lipopolysaccharide 1,2-glucosyltransferase
RBS	STM3718	3913503	3913508	11	
CDS	STM3718	3913515	3914528	11	UDP-D-galactose/glucosyl; lipopolysaccharide1,3-galactosyltransferase (SW:RFAI_SALTY)lipopolysaccharide 1,3-galactosyltransferase
gene	STM3719	3914534	3915613	11	
CDS	STM3719	3914534	3915613	11	UDP-D-galactose/(glucosyl; lipopolysaccharide1,6-galactosyltransferase (SW:RFAB_SALTY)lipopolysaccharide 1,6-galactosyltransferase
RBS	STM3720	3915619	3915624	11	
CDS	STM3720	3915683	3915916	11	hypothetical 9.0 kDa protein in rfaB-rfaPintergenic region (SW:YIBR_SALTY)hypothetical protein
gene	STM3721	3915948	3916745	11	
CDS	STM3721	3915948	3916745	11	lipopolysaccharide core biosynthetic protein RfaP(SW:RFAP_SALTY); phosphorylation of core heptoselipopolysaccharide core heptose(I) kinase RfaP
gene	STM3722	3916738	3917862	11	
CDS	STM3722	3916738	3917862	11	glucosyltransferase I
RBS	STM3722	3916752	3916757	11	
gene	STM3723	3917859	3918893	11	
CDS	STM3723	3917859	3918893	11	lipopolysaccharide core biosynthesis protein
RBS	STM3723	3917871	3917876	11	
RBS	STM3724	3918907	3918912	11	
CDS	STM3724	3919338	3920615	0	catalyzes the transfer of2-keto-3-deoxy-D-manno-octulosonic acid to lipid A3-deoxy-D-manno-octulosonic-acid transferase
RBS	STM3725	3920614	3920619	0	
CDS	STM3725	3920624	3921103	0	Catalyzes the conversion of ATP and pantetheine4'-phosphate to diphosphate and 3'-dephospho-coAphosphopantetheine adenylyltransferase
gene	STM3726	3921131	3921940	11	
CDS	STM3726	3921131	3921940	11	Involved in base excision repair of DNA damaged byoxidation or by mutagenic agents. Acts as DNA glycosylaseformamidopyrimidine-DNA glycosylase
RBS	STM3727	3921946	3921951	11	
CDS	STM3727	3922038	3922205	11	in Escherichia coli BM108, a mutation that resultsin lack of L33 synthesis had no effect on ribosome50S ribosomal protein L33
RBS	STM3728	3922213	3922218	11	
CDS	STM3728	3922226	3922462	11	required for 70S ribosome assembly50S ribosomal protein L28
RBS	STM3729	3922470	3922475	11	
CDS	STM3729	3922680	3923345	11	hypothetical protein
RBS		3923354	3923359	11	
gene	STM3730	3923521	3924741	0	
CDS	STM3730	3923521	3924741	0	catalyzes the conjugation of cysteine to4'-phosphopantothenate to formbifunctional phosphopantothenoylcysteinedecarboxylase/phosphopantothenate synthase
gene	STM3731	3924722	3925177	0	
CDS	STM3731	3924722	3925177	0	catalyzes the formation of dUMP from dUTPdeoxyuridine 5'-triphosphatenucleotidohydrolase
RBS	STM3732	3925268	3925273	0	
CDS	STM3732	3925285	3925881	0	FtsZ binding protein; synthetically lethal with adefect in the Min system; this protein is the firstnucleoid occlusion protein SlmA
gene	STM3733	3925959	3926600	11	
CDS	STM3733	3925959	3926600	11	involved in fifth step of pyrimidine biosynthesis;converts orotidine 5'-phosphate and diphosphate to orotateorotate phosphoribosyltransferase
RBS	STM3734	3926608	3926613	11	
CDS	STM3734	3926679	3927395	11	RNase PH; tRNA nucleotidyltransferase; formshexamers in Bacillus subtilis; phosphoroltic 3'-5'ribonuclease PH
RBS		3927404	3927409	11	
gene	STM3735	3927521	3928384	0	
CDS	STM3735	3927521	3928384	0	hypothetical protein
gene	STM3736	3928434	3929336	11	
CDS	STM3736	3928434	3929336	11	LysR family transcriptional regulator
RBS		3929334	3929339	11	
gene	STM3737	3929410	3930291	0	
CDS	STM3737	3929410	3930291	0	Zn-dependent hydrolase
RBS	STM3738	3930530	3930535	0	
CDS	STM3738	3930542	3931159	0	inner membrane protein
gene	STM3739	3931156	3932841	11	
CDS	STM3739	3931156	3932841	11	this ligase is similar to LigA but it lacks theC-terminal BRCT domain; catalyzes strand joining of nickedDNA ligase LigB
RBS		3932848	3932853	11	
gene	STM3740	3933098	3933721	0	
CDS	STM3740	3933098	3933721	0	Essential for recycling GMP and indirectly, cGMPguanylate kinase
RBS	STM3741	3933760	3933765	0	
CDS	STM3741	3933776	3934051	0	promotes RNA polymerase assembly or stability;latches the N- and C-terminal regions of the beta' subunitDNA-directed RNA polymerase subunit omega
RBS	STM3742	3934059	3934064	0	
CDS	STM3742	3934070	3936181	0	bifunctional (p)ppGpp synthetase II/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase
gene	STM3743	3936186	3936875	0	
CDS	STM3743	3936186	3936875	0	specifically modifies tRNA at position G18tRNA guanosine-2'-O-methyltransferase
RBS	STM3743	3936861	3936866	0	
gene	STM3744	3936881	3938962	0	
CDS	STM3744	3936881	3938962	0	catalyzes branch migration in Holliday junctionintermediatesATP-dependent DNA helicase RecG
gene	STM3745	3938965	3939816	11	
CDS	STM3745	3938965	3939816	11	cytoplasmic protein
RBS	STM3746	3939817	3939822	11	
CDS	STM3746	3939819	3941024	11	GltS family glutamate transport protein
RBS		3941031	3941036	11	
gene	STM3747	3941252	3942643	0	
CDS	STM3747	3941252	3942643	0	NCS2 family purine/xanthine transport protein
RBS	STM3748	3942754	3942759	0	
CDS	STM3748	3942764	3944473	0	inner membrane protein
gene	STM3749	3944576	3946894	11	
CDS	STM3749	3944576	3946894	11	catalyzes the transfer of alpha-xylosyl residuefrom alpha-xyloside to xylose, glucose, mannose, fructose,alpha-xylosidase
RBS	STM3750	3946901	3946906	11	
CDS	STM3750	3946906	3948288	11	may be involved in the transport ofgalactosides-pentoses-hexuronidesGPH family transport protein
RBS		3948294	3948299	11	SPI-3; Salmonella pathogenicity island 3; requiredfor intramacrophage survival and growth in low magnesium
gene	STM3751	3948576	3948670	0	
tRNA	STM3751	3948576	3948670	0	tRNA-Sec
gene	STM3752	3948987	3949331	11	
CDS	STM3752	3948987	3949331	11	cytoplasmic protein
RBS		3949330	3949335	11	
gene	STM3753	3950009	3951199	0	
CDS	STM3753	3950009	3951199	0	ATP-binding protein
gene	STM3754	3951196	3951546	0	
CDS	STM3754	3951196	3951546	0	cytoplasmic protein
RBS	STM3755	3951727	3951732	0	
CDS	STM3755	3951733	3952770	0	RhuMcytoplasmic protein
gene	STM3756	3954069	3954686	0	
CDS	STM3756	3954069	3954686	0	RmbAcytoplasmic protein
RBS	STM3757	3954753	3954758	0	
CDS	STM3757	3954761	3957628	0	autotransported protein
gene	STM3758	3957723	3958187	11	
CDS	STM3758	3957723	3958187	11	FidLinner membrane protein
RBS	STM3759	3958191	3958196	11	
CDS	STM3759	3958198	3958962	11	transcriptional regulator
RBS	STM3761	3959063	3959068	11	
CDS	STM3761	3959839	3960519	0	inner membrane protein
gene	STM3762	3960748	3961227	11	
CDS	STM3762	3960748	3961227	11	CigRinner membrane protein
RBS	STM3763	3961227	3961232	11	
CDS	STM3763	3961542	3964268	11	Mg(2+) transport ATPase, P-type 2 (SW:ATMB_SALTY);cotranscribed with mgtCmagnesium-transporting ATPase
RBS	STM3764	3964267	3964272	11	
CDS	STM3764	3964488	3965183	11	Mg(2+) transport ATPase protein C (SW:ATMC_SALTY);reqired for intracmacrophage survival and growth in lowprotein MgtC
RBS		3965186	3965191	11	
gene	STM3765	3965692	3966594	0	
CDS	STM3765	3965692	3966594	0	inner membrane transporter
gene	STM3766	3966637	3967578	11	
CDS	STM3766	3966637	3967578	11	cytoplasmic protein
RBS	STM3767	3967580	3967585	11	
CDS	STM3767	3967814	3968557	11	cytoplasmic protein
gene	STM3768	3968544	3969653	11	
CDS	STM3768	3968544	3969653	11	L-seryl-tRNA selenium transferaseselenocysteine synthase
RBS	STM3768	3968558	3968563	11	
RBS	STM3769	3969651	3969656	11	
CDS	STM3769	3969657	3970514	11	PTS system mannose-specific transporter subunitIID
gene	STM3770	3970514	3971263	11	
CDS	STM3770	3970514	3971263	11	PTS system mannose-specific transporter subunitIIC
RBS	STM3770	3970519	3970524	11	
RBS	STM3771	3971264	3971269	11	
CDS	STM3771	3971409	3971894	11	PTS system mannose-specific transporter subunitIIB
RBS	STM3772	3971896	3971901	11	
CDS	STM3772	3971905	3972330	11	PTS system mannose-specific transporter subunitIIA
RBS	STM3773	3972333	3972338	11	
CDS	STM3773	3972549	3975347	11	NtrC family transcriptional regulator
RBS		3975347	3975352	11	
gene	STM3774	3975544	3975837	0	
CDS	STM3774	3975544	3975837	0	hypothetical protein
RBS	STM3775	3975936	3975941	0	
CDS	STM3775	3975943	3977325	0	glycosyl hydrolase family protein
gene	STM3776	3977385	3978578	11	
