type	locus	start	end	orientation	annot
CDS	STM4229	4449329	4450519	11	functions in the MalKFGE ABC transporter complex totransport maltose into the cell by using ATP hydrolysismaltose ABC transporter substrate-bindingprotein MalE
-10_signal		4450561	4450569	11	
protein_bind		4450592	4450629	11	
protein_bind		4450598	4450610	0	
protein_bind		4450631	4450646	11	
protein_bind		4450632	4450647	0	
protein_bind		4450656	4450676	0	
protein_bind		4450682	4450688	11	
protein_bind		4450688	4450708	11	
protein_bind		4450692	4450712	0	
protein_bind		4450749	4450807	11	
protein_bind		4450758	4450768	0	
protein_bind		4450790	4450802	0	
protein_bind		4450827	4450842	11	
RBS	STM4230	4450868	4450873	0	
CDS	STM4230	4450881	4451990	0	with malEFG is involved in import ofmaltose/maltodextrinmaltose ABC transporter ATP-binding proteinMalK
RBS	STM4231	4452068	4452073	0	
CDS	STM4231	4452079	4453437	0	porin involved in the transport of maltose andmaltodextrinsmaltoporin
RBS	STM4232	4453589	4453594	0	
CDS	STM4232	4453601	4454518	0	maltose operon periplasmic protein (SW:MALM_SALTY);protein of mal regulonmaltose regulon periplasmic protein
RBS	STM4233	4454685	4454690	0	
CDS	STM4233	4454699	4455196	0	catalyzes the formation of 4-hydroxybenzoate fromchorismatechorismate pyruvate lyase
RBS	STM4234	4455197	4455202	0	
CDS	STM4234	4455210	4456082	0	catalyzes the conversion of 4-Hydroxybenzoate into3-octaprenyl-4-hydroxybenzoate, as part of the ubiquinone4-hydroxybenzoate octaprenyltransferase
gene	STM4235	4456181	4458601	11	
CDS	STM4235	4456181	4458601	11	PlsB; catalyzes the formation of 1-acyl-sn-glycerol3-phosphate by transfering the acyl moiety from acyl-CoAglycerol-3-phosphate acyltransferase
RBS		4458613	4458618	11	
gene	STM4236	4458772	4459140	0	
CDS	STM4236	4458772	4459140	0	diacylglycerol kinase
-35_signal		4459183	4459191	0	
-10_signal		4459207	4459215	0	
RBS	STM4237	4459238	4459243	0	
CDS	STM4237	4459249	4459857	0	Represses a number of genes involved in theresponse to DNA damageLexA repressor
RBS	STM4238	4460022	4460027	0	
CDS	STM4238	4460035	4461360	0	DNA-damage-inducible protein F
gene	STM4239	4461357	4461470	0	
CDS	STM4239	4461357	4461470	0	cytoplasmic protein
RBS	STM4240	4461480	4461485	0	
CDS	STM4240	4461489	4461701	0	unknown function; highly abundant protein in vivo;overexpressed under high NaCl concentrations; part of thestress-response protein
gene	STM4241	4461800	4462315	11	
CDS	STM4241	4461800	4462315	11	Acts as a negative controlling element, employingZn(2+) as a cofactor to bind the operator of the repressedzinc uptake transcriptional repressor
RBS		4462320	4462325	11	
gene	STM4242	4462562	4463872	0	
CDS	STM4242	4462562	4463872	0	conjugative transfer protein
gene	STM4243	4463960	4464958	0	
CDS	STM4243	4463960	4464958	0	TIM-barrel enzyme; possibly dehydrogenases; nifR3familytRNA-dihydrouridine synthase A
RBS	STM4244	4465113	4465118	0	
CDS	STM4244	4465126	4465368	0	coordinately regulated along with pspA;PspF-dependent induction in response to secretinphage shock protein G
gene	STM4245	4465543	4466526	11	
CDS	STM4245	4465543	4466526	11	quinone oxidoreductase
RBS		4466529	4466534	11	
gene	STM4246	4466591	4468006	0	
CDS	STM4246	4466591	4468006	0	unwinds double stranded DNAreplicative DNA helicase
RBS	STM4247	4468027	4468032	0	
CDS	STM4247	4468038	4469117	0	converts L-alanine to D-alanine which is used incell wall biosynthesis; binds one pyridoxal phosphate peralanine racemase
-35_signal		4469255	4469263	0	
-10_signal		4469282	4469290	0	
protein_bind		4469302	4469326	0	
gene	STM4248	4469303	4470496	0	
CDS	STM4248	4469303	4470496	0	catalyzes the formation of L-glutamate and anaromatic oxo acid from an aromatic amino acid andaromatic amino acid aminotransferase
RBS	STM4249	4470672	4470677	0	
CDS	STM4249	4470683	4471396	0	Class B; non-specific; catalyzes thedephosphorylation of organic phosphomonoesters; also hasclass B acid phosphatase
RBS	STM4250	4471513	4471518	0	
CDS	STM4250	4471525	4471941	0	hypothetical protein
RBS	STM4250	4471931	4471936	0	
gene	STM4251	4471944	4472300	0	
CDS	STM4251	4471944	4472300	0	cytoplasmic protein
gene	STM4252	4472301	4472639	11	
CDS	STM4252	4472301	4472639	11	inner membrane protein
gene	STM4253	4472626	4473081	11	
CDS	STM4253	4472626	4473081	11	outer membrane lipoprotein
RBS	STM4253	4472640	4472645	11	
RBS	STM4254	4473079	4473084	11	
CDS	STM4254	4473213	4476038	11	The UvrABC repair system catalyzes the recognitionand processing of DNA lesions. UvrA is an ATPase and aexcinuclease ABC subunit A
gene	STM4255	4476003	4476119	0	
CDS	STM4255	4476003	4476119	0	cytoplasmic protein
RBS		4476040	4476045	11	
protein_bind		4476120	4476138	11	
-10_signal		4476177	4476185	11	
-35_signal		4476193	4476201	11	
RBS	STM4256	4476272	4476277	0	
CDS	STM4256	4476286	4476816	0	binds to single stranded DNA and PriA helcasefacilitate replication restartsingle-stranded DNA-binding protein
misc_feature		4477849	4501259	0	SPI-4; Salmonella pathogenicity island 4; requiredfor intracellular survival in macrophages; similar to
RBS	STM4257	4477849	4477854	0	
CDS	STM4257	4477857	4478489	0	inner membrane or exported protein spi4_Ahypothetical protein
RBS	STM4257	4478480	4478485	0	
gene	STM4258	4478486	4479874	0	
CDS	STM4258	4478486	4479874	0	methyl-accepting chemotaxis protein
RBS	STM4258	4479857	4479862	0	
gene	STM4259	4479864	4481183	0	
CDS	STM4259	4479864	4481183	0	ABC exporter outer membrane protein
gene	STM4260	4481180	4482457	0	
CDS	STM4260	4481180	4482457	0	membrane permease; HlyD secretion proteinmembrane permease
gene	STM4261	4482474	4499153	0	
CDS	STM4261	4482474	4499153	0	fusion of two Salmonella typhimurium hypotheticalproteins; may contain rearrangements with respect toinner membrane protein
RBS	STM4262	4499186	4499191	0	
CDS	STM4262	4499193	4501259	0	bacteriocin/lantibiotic ABC transporter
gene	STM4263	4501537	4501818	11	
CDS	STM4263	4501537	4501818	11	inner membrane protein
RBS		4501826	4501831	11	
gene	STM4264	4502381	4503982	0	
CDS	STM4264	4502381	4503982	0	diguanylate cyclase/phosphodiesterase
gene	STM4265	4503970	4504293	11	
CDS	STM4265	4503970	4504293	11	regulates genes involved in response to oxidativestressDNA-binding transcriptional regulator SoxS
RBS		4504299	4504304	11	
-10_signal		4504342	4504350	0	
-10_signal		4504362	4504370	11	
protein_bind		4504373	4504395	11	
gene	STM4266	4504380	4504838	0	
CDS	STM4266	4504380	4504838	0	redox-sensitive transcriptional activator SOXR(SW:SOXR_SALTY); MerR family; contains iron-sulfur centerredox-sensitive transcriptional activator SoxR
-35_signal		4504380	4504388	11	
gene	STM4267	4505131	4505799	0	
CDS	STM4267	4505131	4505799	0	glutathione S-transferase
RBS	STM4268	4506131	4506136	0	
CDS	STM4268	4506146	4507495	0	xanthine/uracil permease familyhypothetical protein
RBS	STM4269	4507635	4507640	0	
CDS	STM4269	4507645	4509291	0	CPA1 familyNa/H transport protein
gene	STM4270	4509386	4510273	11	
CDS	STM4270	4509386	4510273	11	transcriptional regulator
RBS		4510275	4510280	11	
gene	STM4271	4510377	4510787	0	
CDS	STM4271	4510377	4510787	0	inner membrane protein
RBS	STM4271	4510774	4510779	0	
gene	STM4272	4510780	4511469	0	
CDS	STM4272	4510780	4511469	0	inner membrane protein
gene	STM4273	4511508	4513157	11	
CDS	STM4273	4511508	4513157	11	member of the sodium:solute symporter family;cotranscribed with the acs gene which encodes acetylcation/acetate symporter ActP
gene	STM4274	4513154	4513468	11	
CDS	STM4274	4513154	4513468	11	inner membrane protein
RBS	STM4274	4513166	4513171	11	
RBS	STM4275	4513478	4513483	11	
CDS	STM4275	4513714	4515672	11	Acs; catalyzes the conversion of acetate and CoA toacetyl-CoAacetyl-CoA synthetase
RBS	STM4276	4515682	4515687	11	
CDS	STM4276	4515859	4516005	0	cytoplasmic protein
-35_signal	STM4276	4515912	4515920	0	
-10_signal	STM4276	4515939	4515947	0	
protein_bind	STM4276	4515952	4515972	0	
protein_bind	STM4276	4515960	4515982	0	
protein_bind	STM4276	4515976	4515996	0	
protein_bind		4516036	4516056	0	
RBS	STM4277	4516089	4516094	0	
CDS	STM4277	4516104	4517540	0	catalyzes the formate-dependent reduction ofnitrite to ammonia; cytochrome C552cytochrome c552
gene	STM4278	4517652	4518218	0	
CDS	STM4278	4517652	4518218	0	part of nitrite reductase complex; NrfB is activeat high nitrate conditions; NrfA, B, C, and D arecytochrome c nitrite reductase pentahemesubunit
RBS	STM4278	4518204	4518209	0	
gene	STM4279	4518215	4518886	0	
CDS	STM4279	4518215	4518886	0	formate-dependent nitrite reductase
RBS	STM4279	4518872	4518877	0	
gene	STM4280	4518883	4519839	0	
CDS	STM4280	4518883	4519839	0	formate-dependent nitrate reductase
RBS	STM4280	4519816	4519821	0	
gene	STM4281	4519832	4522054	0	
CDS	STM4281	4519832	4522054	0	formate-dependent nitrite reductase
RBS	STM4281	4522035	4522040	0	
gene	STM4282	4522051	4522671	0	
CDS	STM4282	4522051	4522671	0	formate-dependent nitrite reductase complexsubunit NrfG
RBS	STM4283	4523000	4523005	0	
CDS	STM4283	4523016	4524326	0	carrier protein part of the Na(+)-independent,binding-protein-independent glutamate-aspartate transportglutamate/aspartate:proton symporter
gene	STM4284	4524484	4525173	11	
CDS	STM4284	4524484	4525173	11	contains TPR repeatshypothetical protein
gene	STM4285	4525350	4527497	11	
CDS	STM4285	4525350	4527497	11	formate dehydrogenase
RBS	STM4286	4527499	4527504	11	
CDS	STM4286	4527852	4528760	11	dioxygenase for lipid synthesis; LpxOdioxygenase
RBS	STM4287	4528761	4528766	11	
CDS	STM4287	4529018	4529452	11	PhnO in Salmonella enterica catalyzes theacetylation of a range of aminoalkylphosphonic acids; partaminoalkylphosphonic acid N-acetyltransferase
RBS	STM4288	4529491	4529496	11	
CDS	STM4288	4529604	4530047	11	cytoplasmic protein
RBS	STM4289	4530054	4530059	11	
CDS	STM4289	4530167	4530502	11	involved in phosphonate metabolismhypothetical protein
RBS		4530509	4530514	11	
-35_signal		4530922	4530930	0	
RBS	STM4290	4530960	4530965	0	
CDS	STM4290	4530970	4532472	0	proline/betaine transporter
gene	STM4291	4532639	4533709	11	
CDS	STM4291	4532639	4533709	11	sensor protein BasS/PmrB (SW:BASS_SALTY); intwo-component regulatory system with BasRsensor protein BasS
gene	STM4292	4533719	4534387	11	
CDS	STM4292	4533719	4534387	11	response regulator in two-component regulatorysystem with BasStranscriptional regulator BasR
gene	STM4293	4534384	4536027	11	
CDS	STM4293	4534384	4536027	11	involved in resistance to polymixin B by modifyinglipid Aphosphoethanolamine transferase
RBS	STM4293	4534397	4534402	11	
RBS	STM4294	4536036	4536041	11	
CDS	STM4294	4536161	4537498	11	arginine/agmatin antiporter
RBS	STM4295	4537507	4537512	11	
CDS	STM4295	4537638	4538399	11	transcriptional activator
RBS	STM4296	4538407	4538412	11	
CDS	STM4296	4538697	4540967	11	catabolic arginine decarboxylase
RBS	STM4297	4540973	4540978	11	
CDS	STM4297	4541197	4542129	11	DNA-binding transcriptional regulator MelR
protein_bind		4542080	4542220	11	
protein_bind		4542081	4542221	0	
RBS		4542141	4542146	11	
protein_bind		4542180	4542200	11	
-35_signal		4542183	4542191	11	
protein_bind		4542236	4542257	0	
-35_signal		4542266	4542274	0	
protein_bind		4542304	4542324	0	
protein_bind		4542324	4542342	0	
RBS	STM4298	4542388	4542393	0	
CDS	STM4298	4542398	4543753	0	alpha-galactosidase (SW:AGAL_SALTY)alpha-galactosidase
RBS	STM4299	4543827	4543832	0	
CDS	STM4299	4543837	4545267	0	melibiose carrier protein; thiomethylgalactosidepermease; melibiose permease; Na+/Li+ melibiose symporter;melibiose:sodium symporter
gene	STM4300	4545365	4547011	11	
CDS	STM4300	4545365	4547011	11	fumarase B
RBS		4547016	4547021	11	
-35_signal	STM4301	4547043	4547051	11	
CDS	STM4301	4547107	4548447	11	functions in anaerobic transport ofC4-dicarboxylate compounds such as fumarate; similar toanaerobic C4-dicarboxylate transporter
protein_bind	STM4301	4547127	4547136	11	
protein_bind	STM4301	4547242	4547251	11	
protein_bind	STM4301	4547304	4547313	11	
RBS	STM4302	4548456	4548461	11	
CDS	STM4302	4548594	4548860	11	cytoplasmic protein
RBS	STM4303	4548861	4548866	11	
CDS	STM4303	4549177	4549896	11	response regulator in two-component regulatorysystem with DcuS; phosphorylated DcuR activatestranscriptional regulator
gene	STM4304	4549893	4551524	11	
CDS	STM4304	4549893	4551524	11	C4-dicarboxylate-sensing histidine kinase; part oftwo-component regulatory system with DcuR; regulatessensory histidine kinase DcuS
RBS	STM4304	4549903	4549908	11	
RBS	STM4305	4551529	4551534	11	
CDS	STM4305	4551880	4554309	0	anaerobic dimethylsulfoxide reductase subunit A
RBS	STM4305	4551953	4551958	0	
RBS	STM4306	4554316	4554321	0	
CDS	STM4306	4554323	4554949	0	anaerobic dimethylsulfoxide reductase subunit B
RBS	STM4306	4554935	4554940	0	
gene	STM4307	4554942	4555715	0	
CDS	STM4307	4554942	4555715	0	anaerobic dimethylsulfoxide reductase subunit C
RBS	STM4308	4555726	4555731	0	
CDS	STM4308	4555731	4556384	0	anaerobic dehydrogenase subunit
gene	STM4309	4556468	4557868	11	
CDS	STM4309	4556468	4557868	11	hypothetical protein
RBS	STM4310	4557867	4557872	11	
CDS	STM4310	4558172	4559077	0	inner membrane protein
mobile_element		4559273	4559931	0	insertion sequence:IS200_6
RBS	STM4311	4559410	4559415	0	
CDS	STM4311	4559416	4559874	0	transposase for insertion sequence element is200(SW:T200_SALTY)insertion sequence element IS200 transposase
gene	STM4312	4560083	4560352	11	
CDS	STM4312	4560083	4560352	11	hypothetical protein
gene	STM4313	4560360	4560575	11	
CDS	STM4313	4560360	4560575	11	cytoplasmic protein
RBS	STM4314	4560574	4560579	11	
CDS	STM4314	4560598	4560870	11	LuxR familyLuxR family transcriptional regulator
gene	STM4315	4560882	4561757	11	
CDS	STM4315	4560882	4561757	11	HilD; AraC-type; contains DNA-binding domainAraC-type DNA-binding domain-containing protein
RBS	STM4316	4561759	4561764	11	
CDS	STM4316	4562022	4562243	11	cytoplasmic protein
RBS	STM4317	4562553	4562558	0	
CDS	STM4317	4562560	4562853	0	CopG family; helix-turn-helix proteinhypothetical protein
RBS	STM4317	4562842	4562847	0	
gene	STM4318	4562850	4563341	0	
CDS	STM4318	4562850	4563341	0	acetyltransferase
gene	STM4319	4563589	4564341	11	
CDS	STM4319	4563589	4564341	11	nonspecific acid phosphatase (SW:PHON_SALTY)non-specific acid phosphatase
RBS	STM06000	4564343	4564348	11	
CDS	STM06000	4565550	4565927	11	hypothetical protein
RBS	STM4320	4565992	4565997	0	
CDS	STM4320	4565999	4566331	0	MerR family regulatory protein
gene	STM4321	4566579	4566654	11	
tRNA	STM4321	4566579	4566654	11	tRNA-Phe
gene	STM4322	4566770	4567345	11	
CDS	STM4322	4566770	4567345	11	MerR family regulatory protein
RBS	STM4323	4567352	4567357	11	
CDS	STM4323	4567382	4569085	11	two electrons are transferred from cytoplasmicNADPH to thioredoxin and then to the inner membranethiol:disulfide interchange protein DsbD
gene	STM4324	4569061	4569408	11	
CDS	STM4324	4569061	4569408	11	copper binding protein required for coppertolerance; involved in resistance toward heavy metalsdivalent-cation tolerance protein CutA
RBS	STM4324	4569099	4569104	11	
RBS	STM4325	4569412	4569417	11	
CDS	STM4325	4569529	4570830	11	functions in anaerobic transport ofC4-dicarboxylate compounds such as fumarate; similar toanaerobic C4-dicarboxylate transporter
STS		4570544	4570847	0	
RBS	STM4326	4570838	4570843	11	
CDS	STM4326	4570945	4572381	11	catalyzes the formation of fumarate from aspartateaspartate ammonia-lyase
RBS		4572385	4572390	11	
-35_signal	STM4327	4572442	4572450	11	
CDS	STM4327	4572722	4573198	0	F exclusion of bacteriophage T7; overproduction ofthis protein in Escherichia coli inhibits the FFxsA protein
gene	STM4328	4573257	4574498	11	
CDS	STM4328	4573257	4574498	11	uncharacterized member of the APC superfamily ofamino acid transporters; unknown functiontransporter
RBS		4574508	4574513	11	
gene	STM4329	4574774	4575067	0	
CDS	STM4329	4574774	4575067	0	10 kDa chaperonin; Cpn10; GroES; formshomoheptameric ring; binds to one or both ends of theco-chaperonin GroES
RBS	STM4330	4575097	4575102	0	
CDS	STM4330	4575111	4576757	0	60 kDa chaperone family; promotes refolding ofmisfolded polypeptides especially under stressfulchaperonin GroEL
gene	STM4331	4576983	4577354	0	
CDS	STM4331	4576983	4577354	0	outer membrane lipoprotein
gene	STM4332	4577402	4578259	11	
CDS	STM4332	4577402	4578259	11	inner membrane protein
RBS	STM4333	4578267	4578272	11	
CDS	STM4333	4578541	4579569	11	L-lysine 2,3-aminomutase
RBS		4579583	4579588	11	
gene	STM4334	4579610	4580176	0	
CDS	STM4334	4579610	4580176	0	Involved in peptide bond synthesis; alters theaffinity of the ribosome for aminoacyl-tRNAelongation factor P
gene	STM4335	4580195	4580371	0	
CDS	STM4335	4580195	4580371	0	entericidin A
RBS	STM4336	4580472	4580477	0	
CDS	STM4336	4580479	4580625	0	entericidin B
gene	STM4337	4580656	4581243	11	
CDS	STM4337	4580656	4581243	11	LuxR familyLuxR family transcriptional regulator
RBS		4581242	4581247	11	
gene	STM4338	4581500	4581817	0	
CDS	STM4338	4581500	4581817	0	member of the SMR family of proton-dependent drugefflux transporters; quaternary ammonium compound effluxquaternary ammonium compound-resistance proteinSugE
gene	STM4339	4581834	4582367	11	
CDS	STM4339	4581834	4582367	11	lipocalin; globomycin-sensitive outer membranelipoproteinouter membrane lipoprotein Blc
RBS	STM4340	4582375	4582380	11	
CDS	STM4340	4582479	4582838	11	in conjunction with FrdC acts to anchor thecatalytic components of the fumarate reductase to thefumarate reductase subunit D
RBS	STM4341	4582845	4582850	11	
CDS	STM4341	4582849	4583244	11	part of four member fumarate reductase enzymecomplex FrdABCD which catalyzes the reduction of fumaratefumarate reductase subunit C
RBS	STM4342	4583251	4583256	11	
CDS	STM4342	4583255	4583989	11	part of four member fumarate reductase enzymecomplex FrdABCD which catalyzes the reduction of fumaratefumarate reductase iron-sulfur subunit
gene	STM4343	4583982	4585772	11	
CDS	STM4343	4583982	4585772	11	part of four member fumarate reductase enzymecomplex FrdABCD which catalyzes the reduction of fumaratefumarate reductase flavoprotein subunit
RBS	STM4343	4583997	4584002	11	
RBS		4585777	4585782	11	
-10_signal		4585884	4585892	11	
-35_signal		4585903	4585911	11	
RBS	STM4344	4586081	4586086	0	
CDS	STM4344	4586095	4587072	0	catalyzes the activation of beta-lysine which isthen transfered to L34 of EF-Pelongation factor P--(R)-beta-lysine ligase
RBS	STM4345	4587285	4587290	0	
CDS	STM4345	4587298	4588800	0	hypothetical protein in poxA-psd intergenic region(SW:YJEM_SALTY); APC familyinner membrane transporter
RBS	STM4346	4588839	4588844	0	
CDS	STM4346	4588852	4589166	0	inner membrane protein
gene	STM4347	4589233	4592559	11	
CDS	STM4347	4589233	4592559	11	mechanosensitive channel protein
RBS	STM4348	4592566	4592571	11	
CDS	STM4348	4592578	4593546	11	catalyzes the decarboxylation ofphosphatidyl-L-serine to phosphatidylethanoleaminephosphatidylserine decarboxylase
RBS	STM4349	4593553	4593558	11	
CDS	STM4349	4593638	4594690	11	EngC; RsgA; CpgA; circularly permuted GTPase;ribosome small subunit-dependent GTPase A; has the patternribosome biogenesis GTPase RsgA
